wp_id,wp_url,wp_path,wp_section,wp_slug,wp_api_slug,wp_status,wp_http_status,wp_canonical,wp_http_evidence,target_exists,target_status,target_section,target_slug,target_url,target_http_status,target_http_evidence,target_canonical,target_redirect_location,target_redirect_final_status,classification,reasons
196895,https://dash.alelm.net/art/196895/%d8%ad%d9%8a%d8%a7%d9%83%d8%a9-%d8%a7%d9%84%d8%b3%d8%af%d9%88-%d9%81%d9%86-%d8%a3%d8%b5%d9%8a%d9%84-%d8%a7%d8%ad%d8%aa%d8%b1%d9%81%d8%aa%d9%87-%d8%a7%d9%84%d9%85%d8%b1%d8%a3%d8%a9-%d8%a7%d9%84%d8%b3/,/art/196895/حياكة-السدو-فن-أصيل-احترفته-المرأة-الس,art,حياكة-السدو-فن-أصيل-احترفته-المرأة-الس,حياكة-السدو-فن-أصيل-احترفته-المرأة-الس,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196902,https://dash.alelm.net/current-events/196902/%d8%b3%d8%a7%d9%85%d8%b3%d9%88%d9%86%d8%ba-%d9%88%d8%b4%d8%a7%d9%88%d9%85%d9%8a-%d9%85%d8%aa%d9%87%d9%85%d8%aa%d8%a7%d9%86-%d8%a8%d9%85%d9%85%d8%a7%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%a7%d8%ad%d8%aa/,/current-events/196902/سامسونغ-وشاومي-متهمتان-بممارسة-الاحت,current-events,سامسونغ-وشاومي-متهمتان-بممارسة-الاحت,سامسونغ-وشاومي-متهمتان-بممارسة-الاحت,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196908,https://dash.alelm.net/politics/196908/%d9%87%d9%84-%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%b9%d8%a7%d8%ac%d8%b2%d8%a9-%d8%b9%d9%86-%d9%88%d9%82%d9%81-%d8%a7%d9%84%d8%ad%d8%b1/,/politics/196908/هل-الإدارة-الأمريكية-عاجزة-عن-وقف-الحر,politics,هل-الإدارة-الأمريكية-عاجزة-عن-وقف-الحر,هل-الإدارة-الأمريكية-عاجزة-عن-وقف-الحر,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196914,https://dash.alelm.net/economy/196914/%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d9%81%d9%8a-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d9%8a%d8%ad%d8%a7%d9%81%d8%b8-%d8%b9%d9%84%d9%89-%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1%d9%87/,/economy/196914/التضخم-في-السعودية-يحافظ-على-استقراره,economy,التضخم-في-السعودية-يحافظ-على-استقراره,التضخم-في-السعودية-يحافظ-على-استقراره,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196916,https://dash.alelm.net/politics/196916/%d9%84%d9%8a%d8%b3-%d8%a8%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b8%d8%b1%d8%a7%d8%aa-%d9%87%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af-%d9%85%d8%b1%d9%87/,/politics/196916/ليس-بالمناظرات-هوية-الرئيس-الجديد-مره,politics,ليس-بالمناظرات-هوية-الرئيس-الجديد-مره,ليس-بالمناظرات-هوية-الرئيس-الجديد-مره,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196919,https://dash.alelm.net/politics/196919/%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%a8%d8%b1%d9%8a%d8%b7%d8%a7%d9%86%d9%8a-%d9%82%d9%8a%d8%af-%d8%a7%d9%84%d8%aa%d8%ad%d9%82%d9%8a%d9%82-%d8%a8%d8%b3/,/politics/196919/رئيس-الوزراء-البريطاني-قيد-التحقيق-بس,politics,رئيس-الوزراء-البريطاني-قيد-التحقيق-بس,رئيس-الوزراء-البريطاني-قيد-التحقيق-بس,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196921,https://dash.alelm.net/technology/196921/%d8%b3%d9%84%d8%b3%d9%84%d8%a9-%d9%87%d9%88%d8%a7%d8%aa%d9%81-apple-iphone-16-%d8%aa%d8%aa%d8%ae%d9%84%d9%91%d9%81-%d8%b9%d9%86-%d9%85%d9%86%d8%a7%d9%81%d8%b3%d9%8a%d9%87%d8%a7/,/technology/196921/سلسلة-هواتف-apple-iphone-16-تتخلّف-عن-منافسيها,technology,سلسلة-هواتف-apple-iphone-16-تتخلّف-عن-منافسيها,سلسلة-هواتف-apple-iphone-16-تتخلّف-عن-منافسيها,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196926,https://dash.alelm.net/politics/196926/%d8%a7%d8%b1%d8%aa%d8%af%d8%a7%d8%a1-%d9%87%d8%a7%d8%b1%d9%8a%d8%b3-%d8%b3%d9%85%d8%a7%d8%b9%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b8%d8%b1%d8%a9-%d9%85%d8%b9-%d8%aa%d8%b1%d8%a7%d9%85/,/politics/196926/ارتداء-هاريس-سماعة-في-المناظرة-مع-ترام,politics,ارتداء-هاريس-سماعة-في-المناظرة-مع-ترام,ارتداء-هاريس-سماعة-في-المناظرة-مع-ترام,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196934,https://dash.alelm.net/technology/196934/%d8%a7%d9%84%d8%ba%d9%88%d8%a7%d8%b5%d8%a9-%d8%aa%d9%8a%d8%aa%d8%a7%d9%86-%d8%a3%d9%84%d8%ba%d8%a7%d8%b2-%d9%84%d8%a7-%d8%b2%d8%a7%d9%84%d8%aa-%d8%aa%d8%ad%d9%8a%d8%b7-%d8%a8%d8%a7%d9%84%d9%83/,/technology/196934/الغواصة-تيتان-ألغاز-لا-زالت-تحيط-بالك,technology,الغواصة-تيتان-ألغاز-لا-زالت-تحيط-بالك,الغواصة-تيتان-ألغاز-لا-زالت-تحيط-بالك,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196939,https://dash.alelm.net/sciences/196939/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d9%86%d9%86%d8%b3%d9%89-%d8%a7%d9%84%d8%a3%d8%b4%d9%8a%d8%a7%d8%a1-%d8%a7%d9%84%d8%aa%d9%8a-%d9%83%d9%86%d8%a7-%d9%86%d9%81%d9%83%d8%b1-%d9%81%d9%8a%d9%87%d8%a7-%d9%84/,/sciences/196939/لماذا-ننسى-الأشياء-التي-كنا-نفكر-فيها-ل,sciences,لماذا-ننسى-الأشياء-التي-كنا-نفكر-فيها-ل,لماذا-ننسى-الأشياء-التي-كنا-نفكر-فيها-ل,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196944,https://dash.alelm.net/current-events/196944/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%85%d8%b1%d8%aa%d9%82%d8%a8-%d9%82%d8%af-%d9%8a%d8%ba%d9%8a%d8%b1-%d9%85%d8%b3%d8%a7%d8%b1-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%a7%d9%84/,/current-events/196944/قرار-أمريكي-مرتقب-قد-يغير-مسار-الحرب-ال,current-events,قرار-أمريكي-مرتقب-قد-يغير-مسار-الحرب-ال,قرار-أمريكي-مرتقب-قد-يغير-مسار-الحرب-ال,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196955,https://dash.alelm.net/current-events/196955/%d8%a8%d9%86%d8%b3%d9%84%d9%81%d8%a7%d9%86%d9%8a%d8%a7-%d9%85%d9%81%d8%aa%d8%a7%d8%ad-%d8%a7%d9%84%d9%88%d8%b5%d9%88%d9%84-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%a8%d9%8a%d8%aa-%d8%a7%d9%84%d8%a3%d8%a8/,/current-events/196955/بنسلفانيا-مفتاح-الوصول-إلى-البيت-الأب,current-events,بنسلفانيا-مفتاح-الوصول-إلى-البيت-الأب,بنسلفانيا-مفتاح-الوصول-إلى-البيت-الأب,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196957,https://dash.alelm.net/politics/196957/%d9%88%d9%84%d8%a7%d8%a1-%d8%a7%d9%84%d9%86%d8%a7%d8%ae%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%b3%d9%88%d8%af-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d8%af%d9%8a%d9%85%d9%82%d8%b1/,/politics/196957/ولاء-الناخبين-السود-إلى-الحزب-الديمقر,politics,ولاء-الناخبين-السود-إلى-الحزب-الديمقر,ولاء-الناخبين-السود-إلى-الحزب-الديمقر,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196966,https://dash.alelm.net/technology/196966/%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d8%b9%d9%84%d9%89-%d9%85%d9%88%d8%b9%d8%af-%d9%85%d8%b9-%d8%ab%d9%88%d8%b1%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d8%b0%d9%83%d8%a7%d8%a1-%d8%a7%d9%84%d8%a7%d8%b5/,/technology/196966/المملكة-على-موعد-مع-ثورة-في-الذكاء-الاص,technology,المملكة-على-موعد-مع-ثورة-في-الذكاء-الاص,المملكة-على-موعد-مع-ثورة-في-الذكاء-الاص,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196972,https://dash.alelm.net/art/196972/%d8%a7%d9%84%d8%a3%d9%84%d8%a8%d9%88%d9%85%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d8%a8%d9%8a%d8%b9%d9%8b%d8%a7-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d9%8b%d8%a7-%d8%ae%d9%84%d8%a7%d9%84/,/art/196972/الألبومات-الأكثر-مبيعًا-عالميًا-خلال,art,الألبومات-الأكثر-مبيعًا-عالميًا-خلال,الألبومات-الأكثر-مبيعًا-عالميًا-خلال,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196974,https://dash.alelm.net/current-events/196974/%d9%84%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d8%b9%d9%85%d8%b1-%d9%82%d8%af-%d8%aa%d8%b9%d9%8a%d8%b4-%d8%a7%d9%84%d9%82%d8%b7%d8%b7-%d9%88%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d8%aa%d8%b3%d8%a7%d9%88%d9%8a/,/current-events/196974/لهذا-العمر-قد-تعيش-القطط-وهذا-ما-تساوي,current-events,لهذا-العمر-قد-تعيش-القطط-وهذا-ما-تساوي,لهذا-العمر-قد-تعيش-القطط-وهذا-ما-تساوي,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196980,https://dash.alelm.net/politics/196980/%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d8%a7%d9%84%d8%b4%d8%b1%d9%8a%d9%83-%d8%a7%d9%84%d8%a3%d9%85%d8%ab%d9%84-%d9%84%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d9%84%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d8%a3%d8%b3/,/politics/196980/الصين-الشريك-الأمثل-للمملكة-لهذه-الأس,politics,الصين-الشريك-الأمثل-للمملكة-لهذه-الأس,الصين-الشريك-الأمثل-للمملكة-لهذه-الأس,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196985,https://dash.alelm.net/sport/196985/%d8%b3%d8%a7%d8%ad%d8%a9-%d8%aa%d8%b9%d8%b0%d9%8a%d8%a8-%d9%85%d9%84%d8%b9%d8%a8-%d8%b1%d9%8a%d8%a7%d9%84-%d9%85%d8%af%d8%b1%d9%8a%d8%af-%d9%8a%d8%aa%d8%ac%d8%a7%d9%88%d8%b2-%d8%a7%d9%84%d9%82/,/sport/196985/ساحة-تعذيب-ملعب-ريال-مدريد-يتجاوز-الق,sport,ساحة-تعذيب-ملعب-ريال-مدريد-يتجاوز-الق,ساحة-تعذيب-ملعب-ريال-مدريد-يتجاوز-الق,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196993,https://dash.alelm.net/current-events/196993/%d9%85%d8%ad%d8%a7%d9%88%d9%84%d8%a9-%d8%a7%d8%ba%d8%aa%d9%8a%d8%a7%d9%84-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a%d8%a9-%d8%a7%d9%84%d9%82%d8%b5%d8%a9-%d9%83%d8%a7/,/current-events/196993/محاولة-اغتيال-ترامب-الثانية-القصة-كا,current-events,محاولة-اغتيال-ترامب-الثانية-القصة-كا,محاولة-اغتيال-ترامب-الثانية-القصة-كا,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196995,https://dash.alelm.net/politics/196995/%d8%a7%d8%ba%d8%aa%d9%8a%d8%a7%d9%84-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-%d9%83%d9%84%d8%a7%d9%83%d9%8a%d8%aa-%d8%aa%d8%a7%d9%86%d9%8a-%d9%85%d8%b1%d8%a9-%d8%a3%d8%a8%d8%b1%d8%b2-%d8%a7%d9%84%d9%85/,/politics/196995/اغتيال-ترامب-كلاكيت-تاني-مرة-أبرز-الم,politics,اغتيال-ترامب-كلاكيت-تاني-مرة-أبرز-الم,اغتيال-ترامب-كلاكيت-تاني-مرة-أبرز-الم,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
196998,https://dash.alelm.net/current-events/196998/%d8%b9%d9%84%d8%a7%d9%85%d8%a7%d8%aa-%d8%a7%d8%b3%d8%aa%d9%81%d9%87%d8%a7%d9%85-%d8%b9%d9%84%d9%89-%d8%ad%d8%af%d9%88%d8%ab-%d9%85%d8%ad%d8%a7%d9%88%d9%84%d8%a9-%d8%ab%d8%a7%d9%86%d9%8a%d8%a9-%d9%84/,/current-events/196998/علامات-استفهام-على-حدوث-محاولة-ثانية-ل,current-events,علامات-استفهام-على-حدوث-محاولة-ثانية-ل,علامات-استفهام-على-حدوث-محاولة-ثانية-ل,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197005,https://dash.alelm.net/economy/197005/%d8%a3%d8%b3%d8%a8%d8%a7%d8%a8-%d8%aa%d8%ba%d9%8a%d9%8a%d8%b1-%d8%a7%d9%84%d8%aa%d8%b5%d9%86%d9%8a%d9%81-%d8%a7%d9%84%d8%a7%d8%a6%d8%aa%d9%85%d8%a7%d9%86%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%85/,/economy/197005/أسباب-تغيير-التصنيف-الائتماني-في-المم,economy,أسباب-تغيير-التصنيف-الائتماني-في-المم,أسباب-تغيير-التصنيف-الائتماني-في-المم,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197008,https://dash.alelm.net/technology/197008/%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d8%a7%d8%ad%d8%aa%d9%8a%d8%a7%d9%84-%d9%85%d8%a8%d8%aa%d9%83%d8%b1%d8%a9-%d9%84%d9%84%d8%ad%d8%b5%d9%88%d9%84-%d8%b9%d9%84%d9%89-%d9%83%d9%84%d9%85%d8%a7%d8%aa-%d9%85/,/technology/197008/طريقة-احتيال-مبتكرة-للحصول-على-كلمات-م,technology,طريقة-احتيال-مبتكرة-للحصول-على-كلمات-م,طريقة-احتيال-مبتكرة-للحصول-على-كلمات-م,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197012,https://dash.alelm.net/sport/197012/%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d9%88%d9%86-%d8%b9%d8%a7%d8%af%d9%88%d8%a7-%d8%a3%d9%82%d9%88%d9%89-%d8%a8%d8%b9%d8%af-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a7%d8%aa-%d9%87%d8%af%d8%af%d8%aa-%d9%85%d8%b3%d9%8a/,/sport/197012/رياضيون-عادوا-أقوى-بعد-إصابات-هددت-مسي,sport,رياضيون-عادوا-أقوى-بعد-إصابات-هددت-مسي,رياضيون-عادوا-أقوى-بعد-إصابات-هددت-مسي,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197025,https://dash.alelm.net/technology/197025/%d8%a7%d9%84%d8%b5%d9%8a%d9%86-%d8%aa%d9%82%d9%81-%d9%88%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%b9%d8%af%d8%a7%d8%a1-%d8%a8%d9%8a%d9%86-%d9%81%d9%88%d9%84%d9%83%d8%b3-%d9%81%d8%a7%d8%ba%d9%86-%d9%88%d8%aa/,/technology/197025/الصين-تقف-وراء-العداء-بين-فولكس-فاغن-وت,technology,الصين-تقف-وراء-العداء-بين-فولكس-فاغن-وت,الصين-تقف-وراء-العداء-بين-فولكس-فاغن-وت,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197026,https://dash.alelm.net/technology/197026/%d8%a3%d9%83%d8%ab%d8%b1-%d8%b4%d8%b1%d9%83%d8%a7%d8%aa-%d8%a7%d9%84%d9%87%d9%88%d8%a7%d8%aa%d9%81-%d8%a7%d9%84%d8%b0%d9%83%d9%8a%d8%a9-%d8%ad%d8%b5%d8%a9-%d8%b3%d9%88%d9%82%d9%8a%d8%a9-%d9%81%d9%8a/,/technology/197026/أكثر-شركات-الهواتف-الذكية-حصة-سوقية-في,technology,أكثر-شركات-الهواتف-الذكية-حصة-سوقية-في,أكثر-شركات-الهواتف-الذكية-حصة-سوقية-في,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197028,https://dash.alelm.net/economy/197028/%d8%a3%d9%82%d8%af%d9%85-10-%d8%b9%d9%85%d9%84%d8%a7%d8%aa-%d9%84%d8%a7-%d8%aa%d8%b2%d8%a7%d9%84-%d9%85%d8%b3%d8%aa%d8%ae%d8%af%d9%85%d8%a9-%d8%ad%d8%aa%d9%89-%d8%a7%d9%84%d9%8a%d9%88%d9%85/,/economy/197028/أقدم-10-عملات-لا-تزال-مستخدمة-حتى-اليوم,economy,أقدم-10-عملات-لا-تزال-مستخدمة-حتى-اليوم,أقدم-10-عملات-لا-تزال-مستخدمة-حتى-اليوم,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197036,https://dash.alelm.net/technology/197036/%d9%87%d8%b0%d9%87-%d8%aa%d8%b7%d8%a8%d9%8a%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%88%d8%a7%d8%b5%d9%84-%d8%a7%d9%84%d9%85%d9%81%d8%b6%d9%84%d8%a9-%d9%84%d8%af%d9%89-%d8%a7%d9%84%d8%ac%d9%8a%d9%84-z/,/technology/197036/هذه-تطبيقات-التواصل-المفضلة-لدى-الجيل-z,technology,هذه-تطبيقات-التواصل-المفضلة-لدى-الجيل-z,هذه-تطبيقات-التواصل-المفضلة-لدى-الجيل-z,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197049,https://dash.alelm.net/economy/197049/%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d9%88%d9%85%d8%b5%d8%b1-%d8%b4%d8%b1%d8%a7%d9%83%d8%a9-%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af%d9%8a%d8%a9-%d9%88%d8%a7%d8%b3%d8%aa%d8%ab%d9%85%d8%a7/,/economy/197049/السعودية-ومصر-شراكة-اقتصادية-واستثما,economy,السعودية-ومصر-شراكة-اقتصادية-واستثما,السعودية-ومصر-شراكة-اقتصادية-واستثما,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197064,https://dash.alelm.net/technology/197064/%d8%a7%d9%84%d8%a7%d8%aa%d8%ad%d8%a7%d8%af-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d8%b5%d8%af%d8%a7%d8%b9-%d9%85%d9%8f%d9%83%d9%84%d9%81-%d9%84%d8%b4%d8%b1%d9%83%d8%a9-%d8%a3%d8%a8%d9%84/,/technology/197064/الاتحاد-الأوروبي-صداع-مُكلف-لشركة-أبل,technology,الاتحاد-الأوروبي-صداع-مُكلف-لشركة-أبل,الاتحاد-الأوروبي-صداع-مُكلف-لشركة-أبل,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197065,https://dash.alelm.net/technology/197065/%d8%b1%d8%ba%d8%a8%d8%a9-%d8%b4%d8%ae%d8%b5%d9%8a%d8%a9-%d8%aa%d8%b3%d8%a8%d8%a8%d8%aa-%d8%a8%d8%b5%d9%86%d8%b9-%d8%a3%d9%88%d9%84-%d9%83%d9%85%d8%a8%d9%8a%d9%88%d8%aa%d8%b1-%d9%85%d9%86-apple/,/technology/197065/رغبة-شخصية-تسببت-بصنع-أول-كمبيوتر-من-apple,technology,رغبة-شخصية-تسببت-بصنع-أول-كمبيوتر-من-apple,رغبة-شخصية-تسببت-بصنع-أول-كمبيوتر-من-apple,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197080,https://dash.alelm.net/sciences/197080/%d9%87%d9%84-%d8%aa%d9%85%d9%86%d8%ad-%d9%86%d8%b8%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%aa%d8%b7%d9%88%d8%b1-%d9%82%d8%a8%d9%84%d8%a9-%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%a9-%d9%84%d9%84%d8%af%d9%8a%d9%86/,/sciences/197080/هل-تمنح-نظرية-التطور-قبلة-الحياة-للدين,sciences,هل-تمنح-نظرية-التطور-قبلة-الحياة-للدين,هل-تمنح-نظرية-التطور-قبلة-الحياة-للدين,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197098,https://dash.alelm.net/politics/197098/%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a%d8%a9-%d8%ae%d9%84%d8%a7%d9%84-%d8%b4%d9%87%d8%b1%d9%8a%d9%86-%d9%85%d8%ad%d8%a7%d9%88%d9%84%d8%a9-%d8%a7%d8%ba%d8%aa%d9%8a%d8%a7%d9%84-%d9%84%d8%aa%d8%b1%d8%a7/,/politics/197098/الثانية-خلال-شهرين-محاولة-اغتيال-لترا,politics,الثانية-خلال-شهرين-محاولة-اغتيال-لترا,الثانية-خلال-شهرين-محاولة-اغتيال-لترا,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197102,https://dash.alelm.net/current-events/197102/%d8%a5%d8%b9%d8%b5%d8%a7%d8%b1-%d8%a8%d8%a7%d8%ac%d9%8a-%d9%8a%d9%82%d8%aa%d9%84-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-500-%d8%b4%d8%ae%d8%b5-%d9%81%d9%8a-%d9%85%d9%8a%d8%a7%d9%86%d9%85%d8%a7%d8%b1/,/current-events/197102/إعصار-باجي-يقتل-أكثر-من-500-شخص-في-ميانمار,current-events,إعصار-باجي-يقتل-أكثر-من-500-شخص-في-ميانمار,إعصار-باجي-يقتل-أكثر-من-500-شخص-في-ميانمار,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197105,https://dash.alelm.net/technology/197105/%d9%87%d9%84-%d9%86%d8%aa%d9%81%d8%a7%d8%b9%d9%84-%d9%85%d8%b9-%d8%b1%d9%88%d8%a8%d9%88%d8%aa%d8%a7%d8%aa%d8%9f-%d9%85%d9%81%d9%87%d9%88%d9%85-%d9%86%d8%b8%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d9%86/,/technology/197105/هل-نتفاعل-مع-روبوتات؟-مفهوم-نظرية-الإن,technology,هل-نتفاعل-مع-روبوتات؟-مفهوم-نظرية-الإن,هل-نتفاعل-مع-روبوتات؟-مفهوم-نظرية-الإن,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
197111,https://dash.alelm.net/current-events/197111/%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84-%d8%a7%d9%84%d8%aa%d8%ad%d9%82%d9%8a%d9%82%d8%a7%d8%aa-%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%b4%d8%aa%d8%a8%d9%87-%d8%a8%d9%87-%d9%81%d9%8a-%d9%85%d8%ad%d8%a7%d9%88/,/current-events/197111/تفاصيل-التحقيقات-مع-المشتبه-به-في-محاو,current-events,تفاصيل-التحقيقات-مع-المشتبه-به-في-محاو,تفاصيل-التحقيقات-مع-المشتبه-به-في-محاو,publish,,,NOT_PROBED,false,,,,,404,INFERRED_FROM_ABSENT_DB_ROW,,,,404,TARGET_ROW_ABSENT_INFERRED_404
